Actual_0,Predicted_0,Lower Confidence Interval_0,Upper Confidence Interval_0,Actual_0.206896552,Predicted_0.206896552,Lower Confidence Interval_0.206896552,Upper Confidence Interval_0.206896552,Actual_0.413793103,Predicted_0.413793103,Lower Confidence Interval_0.413793103,Upper Confidence Interval_0.413793103,Actual_0.620689655,Predicted_0.620689655,Lower Confidence Interval_0.620689655,Upper Confidence Interval_0.620689655,Actual_0.827586207,Predicted_0.827586207,Lower Confidence Interval_0.827586207,Upper Confidence Interval_0.827586207,Actual_1.034482759,Predicted_1.034482759,Lower Confidence Interval_1.034482759,Upper Confidence Interval_1.034482759,Actual_1.24137931,Predicted_1.24137931,Lower Confidence Interval_1.24137931,Upper Confidence Interval_1.24137931,Actual_1.448275862,Predicted_1.448275862,Lower Confidence Interval_1.448275862,Upper Confidence Interval_1.448275862,Actual_1.655172414,Predicted_1.655172414,Lower Confidence Interval_1.655172414,Upper Confidence Interval_1.655172414,Actual_1.862068966,Predicted_1.862068966,Lower Confidence Interval_1.862068966,Upper Confidence Interval_1.862068966,Actual_2.068965517,Predicted_2.068965517,Lower Confidence Interval_2.068965517,Upper Confidence Interval_2.068965517,Actual_2.275862069,Predicted_2.275862069,Lower Confidence Interval_2.275862069,Upper Confidence Interval_2.275862069,Actual_2.482758621,Predicted_2.482758621,Lower Confidence Interval_2.482758621,Upper Confidence Interval_2.482758621,Actual_2.689655172,Predicted_2.689655172,Lower Confidence Interval_2.689655172,Upper Confidence Interval_2.689655172,Actual_2.896551724,Predicted_2.896551724,Lower Confidence Interval_2.896551724,Upper Confidence Interval_2.896551724,Actual_3.103448276,Predicted_3.103448276,Lower Confidence Interval_3.103448276,Upper Confidence Interval_3.103448276,Actual_3.310344828,Predicted_3.310344828,Lower Confidence Interval_3.310344828,Upper Confidence Interval_3.310344828,Actual_3.517241379,Predicted_3.517241379,Lower Confidence Interval_3.517241379,Upper Confidence Interval_3.517241379,Actual_3.724137931,Predicted_3.724137931,Lower Confidence Interval_3.724137931,Upper Confidence Interval_3.724137931,Actual_3.931034483,Predicted_3.931034483,Lower Confidence Interval_3.931034483,Upper Confidence Interval_3.931034483,Actual_4.137931034,Predicted_4.137931034,Lower Confidence Interval_4.137931034,Upper Confidence Interval_4.137931034,Actual_4.344827586,Predicted_4.344827586,Lower Confidence Interval_4.344827586,Upper Confidence Interval_4.344827586,Actual_4.551724138,Predicted_4.551724138,Lower Confidence Interval_4.551724138,Upper Confidence Interval_4.551724138,Actual_4.75862069,Predicted_4.75862069,Lower Confidence Interval_4.75862069,Upper Confidence Interval_4.75862069,Actual_4.965517241,Predicted_4.965517241,Lower Confidence Interval_4.965517241,Upper Confidence Interval_4.965517241,Actual_5.172413793,Predicted_5.172413793,Lower Confidence Interval_5.172413793,Upper Confidence Interval_5.172413793,Actual_5.379310345,Predicted_5.379310345,Lower Confidence Interval_5.379310345,Upper Confidence Interval_5.379310345,Actual_5.586206897,Predicted_5.586206897,Lower Confidence Interval_5.586206897,Upper Confidence Interval_5.586206897,Actual_5.793103448,Predicted_5.793103448,Lower Confidence Interval_5.793103448,Upper Confidence Interval_5.793103448,Actual_6,Predicted_6,Lower Confidence Interval_6,Upper Confidence Interval_6
-6.779892,-6.092027,-8.60408,-3.579974,-6.9065785,-6.333255,-8.516163,-4.1503463,-5.9956784,-6.002427,-7.8842626,-4.120592,-5.7121983,-5.8230624,-7.4284697,-4.217655,-5.790485,-5.783894,-7.203084,-4.3647037,-5.8827286,-5.768583,-7.2636027,-4.273563,-5.9469213,-5.861198,-7.6382523,-4.084143,-5.931814,-5.7299724,-7.844936,-3.6150086,-5.982967,-5.7995553,-8.318159,-3.2809522,-5.5751185,-5.346773,-8.516058,-2.177488,-4.950782,-5.8935823,-9.088155,-2.6990106,-4.747147,-4.6190395,-8.739969,-0.4981098,-4.9706163,-4.7155633,-9.172065,-0.25906253,-4.835647,-6.4781013,-9.321677,-3.6345248,-4.966576,-4.6113753,-9.555976,0.33322564,-5.0700703,-4.3940015,-9.423994,0.63599074,-5.283162,-4.9822793,-9.969236,0.0046777576,-5.74958,-4.8122396,-9.825334,0.20085472,-5.5316525,-4.2324815,-8.882647,0.4176844,-5.1830964,-4.7990313,-9.590998,-0.007064843,-5.737549,-5.8075895,-10.363856,-1.2513227,-5.5044556,-4.9599442,-9.649107,-0.27078164,-5.2388244,-5.722711,-10.261411,-1.1840113,-5.5157003,-4.9372196,-9.349102,-0.5253378,-5.317855,-5.428881,-9.89155,-0.9662119,-5.7399287,-5.487817,-9.883199,-1.0924352,-5.176526,-5.3129354,-9.640707,-0.98516357,-5.3410354,-6.467135,-10.27604,-2.6582303,-5.551294,-5.865,-9.786655,-1.9433444,-5.9746943,-5.8072677,-9.240728,-2.3738077
-10.018182,-9.607749,-14.309805,-4.905693,-9.943095,-9.666979,-14.533123,-4.8008356,-9.144481,-8.983078,-13.65107,-4.315087,-8.341989,-9.192978,-13.468817,-4.917138,-7.856985,-8.455218,-12.377028,-4.533407,-7.50724,-8.820624,-12.829192,-4.812056,-7.89279,-9.2647505,-13.654673,-4.8748274,-8.471084,-8.917908,-14.034852,-3.800964,-9.082495,-8.931718,-14.539718,-3.3237185,-9.453457,-9.60832,-15.486102,-3.7305381,-10.106238,-9.731396,-15.762033,-3.700757,-10.209715,-10.43365,-16.455694,-4.411605,-10.51145,-9.60509,-15.77025,-3.4399302,-10.812479,-8.468535,-13.900985,-3.0360863,-11.073658,-10.909674,-16.764832,-5.0545163,-11.218963,-10.363942,-16.414543,-4.313339,-11.337242,-10.931576,-16.579504,-5.283649,-11.4698,-9.805259,-15.589855,-4.0206623,-11.607303,-10.366302,-16.01894,-4.7136636,-11.701147,-10.387208,-15.96726,-4.807156,-11.815309,-9.059959,-14.147133,-3.9727867,-11.90309,-10.401483,-15.812167,-4.990797,-11.853872,-10.701899,-16.018307,-5.38549,-11.812479,-10.184944,-15.54962,-4.820269,-11.759451,-11.224416,-16.088177,-6.3606553,-11.709966,-9.653237,-14.738232,-4.568242,-11.605548,-10.403298,-15.523569,-5.2830267,-11.399027,-9.888986,-14.89485,-4.8831205,-11.107349,-9.885161,-14.669438,-5.100884,-10.567031,-9.4769125,-14.050257,-4.903569
-3.8928273,-5.0612755,-9.246655,-0.875895,-3.2476897,-4.933096,-9.317897,-0.548295,-3.3328059,-5.01908,-9.341634,-0.69652694,-2.9650466,-5.510337,-9.366296,-1.6543778,-2.8192642,-5.570025,-9.194658,-1.945391,-2.489057,-4.73085,-8.69125,-0.7704505,-3.1554585,-4.940803,-8.805795,-1.0758123,-2.893936,-4.2435794,-7.8854775,-0.60168177,-3.6425683,-4.575659,-8.135202,-1.0161153,-3.4679797,-4.2901645,-7.586242,-0.9940871,-3.8986344,-5.9373727,-8.97631,-2.898435,-3.910176,-5.1115975,-8.656749,-1.5664473,-4.2175274,-5.145228,-8.720076,-1.5703795,-4.3788238,-5.2006445,-8.76979,-1.6314988,-4.6458917,-5.2482295,-8.886033,-1.6104261,-4.543634,-5.172709,-8.75737,-1.5880483,-4.5331326,-6.3022885,-9.423912,-3.1806657,-5.063989,-5.8263087,-9.41759,-2.2350278,-4.850781,-6.0633163,-9.57969,-2.546942,-4.7447276,-5.592713,-9.26183,-1.9235959,-4.90309,-5.462139,-9.127523,-1.7967548,-5.015923,-5.842965,-9.57101,-2.1149201,-5.31158,-5.5009913,-9.26457,-1.7374128,-5.244125,-5.179477,-8.7797365,-1.5792171,-5.1034737,-5.3840423,-9.10292,-1.6651641,-5.179142,-6.5265307,-9.984826,-3.0682354,-4.9871626,-5.5775437,-9.414185,-1.7409033,-5.2881927,-6.1902785,-9.939971,-2.440586,-5.7351823,-5.887983,-9.762478,-2.013488,-5.2881927,-5.3866787,-9.190625,-1.582732
-9.6575775,-10.836879,-16.735395,-4.9383626,-9.503071,-10.836345,-16.76871,-4.9039817,-9.521434,-10.364399,-16.375761,-4.353038,-9.600327,-10.399785,-16.281366,-4.5182047,-9.567031,-8.450236,-13.853382,-3.047091,-9.798603,-8.930501,-14.63426,-3.2267408,-9.679853,-10.587206,-15.883456,-5.2909546,-9.886057,-9.279908,-15.218059,-3.341759,-9.534617,-10.045925,-16.255749,-3.836102,-9.749579,-10.416923,-16.570858,-4.262987,-9.7189665,-10.50018,-16.712212,-4.2881503,-9.709966,-9.323347,-15.566088,-3.0806062,-9.598599,-9.384721,-15.660813,-3.1086285,-9.359519,-10.317051,-16.58502,-4.0490823,-9.219683,-10.030121,-16.20455,-3.8556907,-8.036212,-12.228812,-16.646343,-7.8112817,-7.8477116,-10.1744585,-16.317713,-4.0312037,-9.164944,-10.530249,-16.608728,-4.451769,-9.486782,-9.707717,-15.706319,-3.7091138,-9.545156,-10.667816,-16.768694,-4.566938,-9.58336,-11.292403,-17.097647,-5.4871597,-9.677781,-9.866943,-15.849682,-3.8842046,-9.570248,-11.396582,-17.22053,-5.5726337,-9.59176,-10.195905,-16.15164,-4.24017,-9.468521,-10.250019,-16.253218,-4.24682,-9.7189665,-9.388548,-14.901006,-3.8760908,-9.645891,-11.427985,-17.12468,-5.731291,-9.545156,-11.484435,-17.209366,-5.7595024,-9.474956,-11.226479,-17.007164,-5.4457917,-9.55752,-11.13456,-16.960703,-5.3084164
-8.368556,-8.600479,-11.235661,-5.9652977,-7.642065,-8.951,-11.443706,-6.4582944,-6.549751,-8.598669,-11.066616,-6.1307206,-6.2269454,-7.7212667,-10.047832,-5.394702,-7.2418456,-8.225704,-10.483209,-5.9682,-7.628932,-7.9934416,-10.466705,-5.520178,-7.9706163,-7.9602113,-10.659889,-5.260533,-8.518558,-7.8424726,-10.808441,-4.8765044,-8.777284,-8.398212,-11.882393,-4.9140315,-8.61261,-8.755386,-12.48894,-5.021832,-8.427129,-9.859952,-13.007167,-6.7127366,-8.533133,-8.20407,-12.020464,-4.3876753,-8.79588,-9.22489,-13.14117,-5.308611,-8.688246,-9.24348,-13.102714,-5.384245,-8.809669,-8.741745,-12.6451235,-4.8383665,-8.712198,-9.183268,-13.042462,-5.3240724,-8.614394,-8.85834,-12.664319,-5.052362,-8.376751,-9.285894,-13.054773,-5.517016,-8.4698,-9.129553,-12.841023,-5.4180813,-8.812479,-9.717266,-13.235312,-6.1992207,-8.756962,-9.369791,-12.95726,-5.7823215,-8.853872,-9.215843,-12.764701,-5.6669865,-8.607303,-9.072294,-12.573948,-5.5706396,-8.688246,-8.7462,-12.033793,-5.458607,-9.247184,-8.948617,-12.328518,-5.5687165,-8.761954,-9.604569,-12.913028,-6.2961116,-8.815309,-9.576469,-12.8131075,-6.3398314,-8.966577,-8.920762,-12.033112,-5.8084126,-8.920818,-8.791676,-11.631357,-5.951994,-8.917214,-9.323427,-12.1151705,-6.5316834
-10.860121,-9.31223,-13.407895,-5.216566,-10.8041,-9.907833,-13.841266,-5.9744,-10.447331,-9.314219,-13.376378,-5.25206,-9.850781,-9.153241,-12.9463415,-5.3601403,-9.019542,-8.322299,-11.942581,-4.702018,-9.188425,-8.729717,-12.1958275,-5.263606,-9.095825,-8.378216,-11.935622,-4.82081,-9.436519,-7.993533,-11.716174,-4.2708917,-8.838632,-8.149672,-12.2028055,-4.0965376,-8.655607,-8.75838,-13.328404,-4.1883554,-9.30103,-9.686944,-14.536465,-4.8374224,-9.61261,-10.149601,-15.134016,-5.1651855,-10.078314,-8.997814,-14.301563,-3.6940658,-10.17134,-9.343789,-14.796771,-3.8908062,-10.531652,-9.836073,-15.06089,-4.611256,-10.863279,-9.454417,-14.786319,-4.1225147,-10.939302,-10.266447,-15.436514,-5.096381,-10.962574,-9.517767,-14.650182,-4.385352,-10.886057,-10.5361185,-15.377496,-5.6947417,-11.442493,-9.603583,-14.645976,-4.5611916,-11.257275,-8.874809,-13.381641,-4.367976,-11.443697,-10.355723,-15.163126,-5.5483212,-11.575118,-9.876595,-14.694349,-5.058839,-11.821023,-9.648715,-14.363139,-4.9342923,-11.906578,-9.675895,-14.376679,-4.9751105,-11.815309,-10.350831,-14.909586,-5.792075,-11.647818,-10.350159,-14.883047,-5.8172693,-11.570248,-10.35544,-14.834021,-5.8768587,-11.617983,-9.466742,-13.715337,-5.218147,-11.304519,-9.916555,-14.110197,-5.7229133
-6.876148,-6.071915,-8.381481,-3.7623484,-7.2652,-6.606486,-8.533247,-4.679725,-7.2692175,-6.5049906,-8.24052,-4.769462,-6.966576,-6.2978525,-7.9516454,-4.64406,-7.036212,-6.094224,-7.68302,-4.505428,-6.7520266,-5.9376364,-7.5784006,-4.296871,-6.2160964,-6.0141478,-7.7769723,-4.2513237,-6.076756,-5.944348,-7.9519362,-3.9367597,-5.9244533,-5.69823,-8.216386,-3.180074,-4.709965,-6.0079546,-8.62337,-3.3925395,-5.0655017,-4.7662644,-8.160926,-1.3716028,-5.0777936,-4.421712,-8.061919,-0.78150463,-3.8600862,-5.1186347,-9.131105,-1.1061642,-4.2395773,-4.645795,-8.904044,-0.38754603,-4.530178,-5.4796424,-9.790023,-1.1692625,-4.154282,-5.087915,-9.661525,-0.51430595,-4.8068757,-5.375649,-9.91173,-0.83956814,-4.6840296,-5.8979616,-10.152487,-1.6434366,-5.0777936,-5.1148853,-9.641337,-0.5884329,-5.349693,-5.634923,-10.022575,-1.2472706,-5.2806687,-5.0563035,-9.474945,-0.637661,-5.6161847,-5.349373,-9.734346,-0.96439946,-5.428291,-5.862554,-10.049811,-1.6752971,-5.1505804,-5.7457757,-9.8852625,-1.606289,-5.59176,-5.6130953,-9.697765,-1.5284253,-5.756962,-5.654134,-9.7082405,-1.6000279,-6.0741725,-5.882384,-9.880075,-1.884693,-6.223299,-5.6321774,-9.437381,-1.8269743,-6.6439743,-6.362444,-9.915333,-2.8095558,-6.8632793,-5.955513,-9.113821,-2.7972057
-8.623423,-9.5549,-13.305569,-5.804231,-8.522879,-9.04731,-13.021298,-5.073321,-8.080922,-9.601126,-13.328539,-5.873714,-7.600326,-8.445825,-11.976916,-4.9147325,-6.8961964,-8.952425,-11.942657,-5.9621916,-6.9100947,-8.801848,-12.025511,-5.578186,-7.3990273,-8.460188,-12.185797,-4.734579,-7.7235384,-8.929882,-13.138698,-4.721067,-8.359519,-8.971395,-13.631722,-4.311067,-8.764471,-9.093105,-13.913691,-4.27252,-8.987163,-9.675235,-14.505137,-4.845331,-8.879426,-9.522596,-14.502987,-4.5422063,-9.156767,-9.049896,-13.955584,-4.1442084,-9.4698,-9.574529,-14.464327,-4.68473,-9.703335,-10.095218,-14.72403,-5.4664063,-9.9030905,-9.902667,-14.591543,-5.213791,-10.002614,-9.698978,-14.3732395,-5.024717,-10.114074,-8.603776,-12.830398,-4.377154,-10.241845,-9.753701,-14.269313,-5.238089,-10.37059,-9.572774,-14.07057,-5.074978,-10.320572,-9.384694,-13.803186,-4.966202,-10.366531,-8.54948,-12.327963,-4.770997,-10.341035,-9.234388,-13.520966,-4.9478106,-10.540607,-9.047039,-13.175883,-4.918196,-10.545156,-10.341119,-14.462893,-6.2193456,-10.399027,-9.4730835,-13.654477,-5.2916894,-10.346787,-9.270699,-13.357214,-5.1841817,-10.006564,-10.062669,-14.050736,-6.0746007,-9.576755,-9.480898,-13.348094,-5.6137013,-9.20066,-9.864424,-13.562561,-6.1662865
-6.500313,-7.061642,-7.5342116,-6.5890727,-6.737549,-7.0875664,-7.559301,-6.615832,-6.627088,-6.9340734,-7.327144,-6.5410023,-6.50724,-6.6604,-7.085188,-6.235612,-6.4634414,-6.5137563,-6.9501405,-6.0773726,-6.3151546,-6.36822,-6.9688087,-5.767631,-6.407823,-6.241671,-7.2541575,-5.229184,-6.348722,-5.998215,-7.360849,-4.6355815,-6.450997,-6.030319,-7.550032,-4.5106063,-6.449772,-5.957576,-7.570962,-4.34419,-6.4023046,-6.1083865,-7.660145,-4.5566278,-6.5406075,-6.008351,-7.550629,-4.466072,-6.2660007,-6.360138,-7.8345256,-4.885751,-5.350665,-5.781225,-7.3378725,-4.2245774,-5.127261,-6.3061047,-7.928034,-4.684175,-5.576754,-6.421138,-7.9703007,-4.8719745,-5.7931743,-6.609732,-8.04441,-5.175054,-6.1266794,-6.5543494,-7.99271,-5.115989,-6.609065,-6.777318,-8.143168,-5.411467,-6.636388,-6.562203,-7.7948136,-5.3295918,-6.707744,-6.8682365,-8.158386,-5.578087,-6.7721133,-6.7372103,-7.992321,-5.482099,-6.627088,-6.9686255,-8.239192,-5.6980596,-6.7695513,-6.9869027,-8.184471,-5.789335,-6.8326826,-7.0920515,-8.252776,-5.9313264,-6.6401644,-7.0274763,-8.145541,-5.9094124,-6.6757174,-7.156298,-8.264085,-6.048512,-6.7746906,-7.257696,-8.324837,-6.190555,-6.8181562,-7.414047,-8.324128,-6.5039654,-6.609065,-7.2514296,-7.9311433,-6.571716
-7.246417,-7.227084,-7.4293594,-7.0248094,-7.363512,-7.1256366,-7.410252,-6.8410215,-6.809668,-6.8759336,-7.388304,-6.363563,-6.399027,-6.3823214,-7.2316623,-5.53298,-6.3605137,-6.4404306,-7.1591663,-5.7216954,-6.5214334,-6.412133,-6.8738804,-5.950386,-6.231362,-6.4748716,-6.8597927,-6.0899506,-5.995679,-6.375139,-6.8562207,-5.8940573,-5.90309,-6.3017898,-6.9017344,-5.7018456,-6.0254884,-6.433367,-7.213631,-5.653103,-6.5058455,-6.494783,-7.169992,-5.8195744,-7.0338583,-6.6136003,-7.125584,-6.101617,-7.0589857,-6.6253214,-7.0199294,-6.2307134,-6.950782,-6.852531,-7.1267905,-6.578272,-7.3018994,-6.9511557,-7.170315,-6.7319965,-7.0438313,-7.078652,-7.142436,-7.0148683,-6.806875,-7.1908555,-7.2141066,-7.167605,-7.350665,-7.2886233,-7.372319,-7.204927,-7.0888424,-7.3422465,-7.37817,-7.3063235,-7.4867826,-7.4402504,-7.520086,-7.3604155,-7.326058,-7.4740996,-7.55032,-7.397879,-7.2856703,-7.533545,-7.652167,-7.4149237,-7.3605137,-7.5676026,-7.6327624,-7.5024424,-7.480172,-7.576856,-7.5898466,-7.5638657,-7.2204037,-7.6014185,-7.6078463,-7.5949903,-7.2388244,-7.630391,-7.632054,-7.6287284,-7.244888,-7.661663,-7.7003083,-7.6230173,-7.253366,-7.6928287,-7.71666,-7.6689973,-7.3882766,-7.7890325,-7.8181925,-7.7598724,-7.368556,-7.6268635,-7.672434,-7.581293
-4.9469213,-5.251281,-9.935713,-0.5668483,-4.920819,-4.7973804,-9.434079,-0.16068172,-4.5751185,-4.889923,-9.477501,-0.30234477,-4.7144427,-4.681677,-9.211552,-0.15180096,-4.530178,-4.81607,-9.149753,-0.48238745,-4.5850267,-4.2606697,-8.715672,0.19433175,-4.3665314,-3.8602428,-8.525115,0.8046294,-4.0352693,-4.486777,-9.421958,0.4484052,-4.2276783,-3.6880853,-8.734684,1.3585132,-4.053548,-3.8938358,-9.183633,1.3959619,-4.2426043,-3.1250577,-8.051511,1.8013952,-4.2806683,-4.1363425,-9.682674,1.4099894,-4.1169066,-4.6153693,-10.325247,1.0945084,-3.641517,-4.3175397,-10.266721,1.6316409,-3.4953089,-4.018905,-10.17923,2.14142,-2.9048293,-3.5142183,-9.528649,2.500213,-2.5256715,-3.8707583,-10.0140505,2.272533,-2.6066809,-5.431718,-11.147643,0.28420728,-3.0924304,-3.9855013,-10.176041,2.2050383,-2.879661,-3.7792728,-9.81336,2.2548141,-3.1649237,-5.066597,-11.023598,0.89040375,-3.4835029,-5.6952343,-11.309318,-0.08115065,-3.3888965,-3.9434533,-9.950251,2.0633435,-4.111259,-5.2029076,-11.153024,0.7472085,-4.139662,-4.6682677,-10.691682,1.3551463,-4.2660007,-5.3327403,-11.105687,0.44020662,-3.7443562,-5.0740356,-10.905483,0.7574121,-4.0227337,-3.9506388,-9.569528,1.6682512,-4.064493,-4.149565,-9.610246,1.3111155,-4.197911,-5.256149,-10.702827,0.19053003
-3.1428423,-4.5592246,-9.676442,0.55799294,-3.1123934,-4.926808,-9.787291,-0.066324234,-3.1132221,-5.571923,-9.916631,-1.2272148,-3.1527617,-5.142725,-9.104792,-1.1806592,-3.2170289,-5.0482903,-8.855175,-1.2414054,-3.2931204,-3.8882842,-7.6128116,-0.16375722,-3.5487988,-4.5111156,-8.888832,-0.13339897,-3.271016,-3.6760924,-8.172469,0.8202848,-2.3269284,-4.2249756,-9.304094,0.85414296,-2.3204873,-4.33319,-9.801813,1.1354328,-1.7349293,-3.9645333,-9.767245,1.8381784,-1.5501251,-4.743954,-10.603239,1.1153302,-1.2513764,-3.9779482,-10.578093,2.622196,-1.0391951,-4.5995126,-11.14441,1.9453845,-0.9646788,-3.1150084,-10.364923,4.1349063,-1.4083709,-2.858431,-9.971578,4.254714,-1.4006209,-4.39627,-11.393651,2.601112,-2.6996746,-3.8091848,-10.880505,3.2621355,-2.6894429,-3.5773618,-10.525435,3.3707125,-2.7342644,-3.6494205,-10.575138,3.2762976,-3.2229419,-4.146905,-10.897944,2.6041346,-3.1636095,-4.1956234,-10.94804,2.5567942,-3.1395955,-3.5442932,-10.219849,3.1312623,-3.5859427,-5.3014894,-11.646498,1.0435189,-3.5304708,-3.7741294,-10.19028,2.6420212,-3.8117948,-5.0892134,-11.4741745,1.2957479,-3.8453572,-4.56793,-10.88118,1.7453195,-3.9113183,-4.349276,-10.535627,1.8370754,-4.1573906,-5.0781765,-11.198657,1.0423043,-3.8424435,-5.060454,-10.951071,0.8301642
-11.145694,-8.846453,-12.317753,-5.375153,-11.064493,-9.121383,-12.510313,-5.7324524,-10.712198,-8.877656,-12.129526,-5.6257863,-10.490797,-8.266391,-11.390431,-5.142349,-10.701147,-8.330453,-11.307634,-5.353271,-10.500313,-8.441737,-11.425362,-5.4581122,-10.712198,-8.811962,-11.723492,-5.900433,-10.434153,-8.766754,-11.935511,-5.597997,-10.634512,-8.059826,-11.476653,-4.6429987,-10.096368,-8.363563,-12.037934,-4.689191,-10.086717,-8.712794,-12.653307,-4.7722807,-10.508638,-9.073455,-13.220209,-4.9267015,-10.243364,-9.440471,-13.717937,-5.163005,-10.511449,-8.908647,-13.374499,-4.442795,-10.677781,-9.227264,-13.754269,-4.70026,-10.543633,-9.33081,-13.900061,-4.761559,-10.856985,-9.368273,-13.857268,-4.8792768,-11.152428,-9.234652,-13.724813,-4.7444906,-11.232844,-9.275667,-13.710319,-4.8410163,-11.403403,-9.12113,-13.494745,-4.7475147,-11.69037,-9.380747,-13.790285,-4.9712086,-11.559091,-9.853294,-14.246505,-5.4600835,-11.744727,-9.479147,-13.903758,-5.0545363,-11.872895,-10.3603945,-14.561169,-6.1596203,-11.879426,-9.536498,-13.921057,-5.151939,-11.769551,-10.183977,-14.463183,-5.904771,-12.040005,-9.963817,-14.268381,-5.659252,-12.356547,-10.37071,-14.41868,-6.32274,-12.385102,-9.586986,-13.694843,-5.479127,-11.917214,-9.723304,-13.558258,-5.8883486
-6.0423927,-6.611966,-8.381919,-4.8420134,-6.2175274,-6.3914638,-8.246535,-4.536392,-6.3001623,-6.1162667,-7.9897146,-4.2428184,-5.6675615,-6.0279894,-7.9818134,-4.0741653,-5.0741725,-5.4799433,-7.3567996,-3.6030874,-5.09691,-5.5242677,-7.4286165,-3.6199188,-5.0163736,-5.8585134,-7.8339224,-3.883104,-5.1255183,-5.824469,-7.9299927,-3.718945,-5.172631,-5.541719,-7.6919947,-3.3914433,-4.5559554,-5.8224688,-7.912628,-3.732309,-4.4907975,-5.9682875,-7.837864,-4.0987115,-5.1255183,-6.1749268,-7.8445554,-4.5052977,-5.6635404,-6.1407776,-7.8344927,-4.4470625,-5.4449058,-6.0852513,-7.6717763,-4.4987264,-5.8728952,-6.3790674,-7.9925137,-4.7656217,-5.692504,-6.445752,-7.939076,-4.952429,-5.7235384,-6.2297792,-7.661463,-4.7980957,-6.074688,-6.545864,-8.0016365,-5.090092,-6.3036437,-6.452897,-7.9070044,-4.9987893,-6.5272436,-6.3672743,-7.7287908,-5.0057583,-6.6946487,-6.626835,-8.130469,-5.1232,-6.7721133,-6.8958335,-8.379861,-5.4118066,-6.876148,-6.798853,-8.29649,-5.3012156,-7.1067934,-6.681199,-8.17119,-5.191208,-7.2298846,-7.01432,-8.495547,-5.5330925,-7.1985965,-6.5486794,-7.829552,-5.2678065,-7.1958604,-6.995895,-8.467561,-5.524229,-7.241088,-7.0214114,-8.520705,-5.5221176,-7.304518,-7.261152,-8.701344,-5.8209605,-7.0213633,-7.029688,-8.606523,-5.4528527
-4.8927903,-3.1832852,-8.079599,1.7130294,-3.9201028,-3.4104073,-9.260308,2.4394941,-2.7955813,-3.7435925,-10.020876,2.5336924,-2.8771536,-4.1256194,-10.395015,2.1437771,-3.1565654,-3.4372783,-9.542145,2.6675878,-3.0610538,-2.5347629,-8.077503,3.0079794,-3.669209,-4.365411,-10.093171,1.36235,-3.8505313,-4.2180266,-9.762875,1.3268203,-3.9362278,-4.483379,-9.5123625,0.5456045,-3.6492171,-3.7455263,-8.260165,0.7691122,-3.840559,-4.409776,-8.832128,0.012575345,-4.3027706,-4.9875875,-9.188219,-0.78695583,-4.0710926,-4.9688582,-8.905609,-1.0321071,-3.9606454,-5.4848323,-9.141925,-1.8277402,-3.8172574,-4.593432,-8.248795,-0.9380689,-4.0520763,-5.223585,-9.082181,-1.3649887,-4.203426,-5.230228,-9.23232,-1.2281365,-4.1643095,-5.885267,-9.716408,-2.0541253,-4.7189665,-4.894382,-8.95965,-0.8291141,-4.449772,-5.3544436,-9.512479,-1.1964078,-4.44855,-5.1496673,-9.39502,-0.9043145,-4.3565474,-4.79003,-8.849937,-0.73012316,-4.3979397,-5.394794,-9.773499,-1.0160898,-4.549751,-4.9614067,-9.332765,-0.59004843,-4.6197886,-4.953516,-9.393704,-0.5133282,-4.528708,-5.649295,-10.142255,-1.1563357,-4.403403,-4.9548826,-9.461324,-0.4484414,-4.3645163,-4.2900085,-8.308876,-0.2711405,-4.607303,-5.9296827,-10.570153,-1.2892125,-5.026872,-5.4932637,-10.4020405,-0.5844872
-5.3124714,-5.6704016,-10.272764,-1.0680385,-5.2388244,-4.414616,-9.241318,0.4120865,-5.3151546,-4.4358377,-9.42827,0.5565954,-5.2898827,-3.8771758,-8.412553,0.6582009,-4.8477116,-5.152977,-9.552877,-0.7530769,-4.90309,-5.068298,-9.521794,-0.61480176,-4.5214334,-3.8151367,-8.555582,0.9253083,-4.3936186,-4.975918,-9.691571,-0.2602654,-4.1870866,-4.747458,-9.65502,0.1601046,-4.5985994,-4.5447574,-9.533435,0.44392028,-4.49485,-5.1479015,-9.74656,-0.5492433,-5.075204,-4.2930384,-9.019047,0.43296912,-5.59176,-5.0717597,-9.634671,-0.50884795,-5.621602,-4.675674,-9.322036,-0.029312568,-5.5686364,-5.63947,-9.969996,-1.3089448,-5.442493,-4.793597,-9.53451,-0.052684166,-5.8416376,-5.585666,-10.0456705,-1.1256628,-5.669586,-4.751143,-9.399056,-0.10322958,-5.371611,-5.2635946,-9.930425,-0.5967642,-5.60206,-4.918105,-9.489062,-0.3471475,-5.6946487,-4.7635827,-9.242592,-0.28457358,-5.632644,-5.9320817,-10.2783375,-1.5858265,-5.4202166,-5.1001506,-9.607715,-0.59258646,-5.627088,-5.371369,-9.883942,-0.85879624,-5.8041,-5.8573885,-10.246128,-1.468649,-5.44855,-5.6871033,-10.094295,-1.2799124,-5.481486,-6.1206417,-10.382233,-1.8590497,-5.5044556,-5.2802706,-9.738636,-0.8219046,-5.3746877,-5.3897595,-9.819107,-0.96041226,-5.2932825,-5.2381287,-9.727948,-0.7483094
